pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,isInsideOut,isInsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
30-40,4-1,1-0,,3912626,,,79,,5,Ad,Jo-Yee Chan,Far,,,,,,,,,,146.0,479.0,Crosscourt,Backhand,,,,,,,,,,-72.0,-264.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
30-40,4-1,1-0,,3913662,,,79,,6,Ad,Jo-Yee Chan,Far,,,,,,,,,,-136.0,-518.0,Down the Line,Backhand,,,,,,,,,,-61.0,261.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
30-40,4-1,1-0,,3914957,,,79,,7,Deuce,Jo-Yee Chan,Far,,,,,,,,,,-67.0,469.0,Crosscourt,Forehand,,,,,,,,,,32.0,-238.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
30-40,4-1,1-0,,3916513,,,79,,8,Deuce,Jo-Yee Chan,Far,,,,,,,,,,56.0,-424.0,Down the Line,Forehand,,,,,,,,,,83.0,328.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
30-40,4-1,1-0,,3917804,,,79,,9,Ad,Jo-Yee Chan,Far,,,,,,,,,,106.0,506.0,Down the Line,Backhand,,,,,,,,,,5.0,-272.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
30-40,4-1,1-0,,3919210,,,79,,10,Ad,Jo-Yee Chan,Far,,,,,,,,,,-5.0,-483.0,Crosscourt,Forehand,,,,,,,,,,53.0,224.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,1,,,,0,,,Short
30-40,4-1,1-0,,3920664,,,79,,11,Ad,Jo-Yee Chan,Far,,,,,,,,,,80.0,487.0,Crosscourt,Backhand,,,,,,,,,,-117.0,-342.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
30-40,4-1,1-0,,3922356,,,79,,12,Ad,Jo-Yee Chan,Far,,,,,,,,,,-181.0,-502.0,Crosscourt,Backhand,,,,,,,,,,5.0,376.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Deep
30-40,4-1,1-0,,3923919,,,79,,13,Ad,Jo-Yee Chan,Far,,,,,,,,,,8.0,487.0,Down the Line,Forehand,,,,,,,,,,77.0,-256.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,1,,,0,,,Short
30-40,4-1,1-0,,3925128,,,79,,14,Deuce,Jo-Yee Chan,Far,,,,,,,,,,128.0,-502.0,Down the Line,Forehand,,,,,,,,,,112.0,306.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
30-40,4-1,1-0,,3926735,,,79,,15,Ad,Jo-Yee Chan,Far,,,,,,,,,,112.0,484.0,Down the Line,Backhand,1.0,,,,1.0,,,,,72.0,-94.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
30-40,4-1,1-0,,3928481,,,79,,16,Deuce,Jo-Yee Chan,Far,,,,,,,,,,74.0,-177.0,Down the Line,Forehand,,,,1.0,,,,,,83.0,253.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
30-40,4-1,1-0,,3930212,,,79,,17,Ad,Jo-Yee Chan,Far,,,,,,,,,,85.0,445.0,Crosscourt,Backhand,,,,,,,1.0,,,-13.0,-200.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
30-40,4-1,1-0,,3932079,1.0,,79,,18,Ad,Jo-Yee Chan,Far,,,,,,,,,,-16.0,-214.0,Down the Line,Forehand,,,1.0,,,,1.0,,,-125.0,285.0,1.0,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,1,,Elise Wagle,0,,,Short
40-40,4-1,1-0,1.0,3961139,,,80,1.0,1,Ad,Jo-Yee Chan,Far,0.0,Body,-80.0,4.0,1.0,Body,-64.0,-131.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,2nd Serve In,Body,
40-40,4-1,1-0,,3971040,,,80,,2,Ad,Jo-Yee Chan,Far,,,,,,,,,,-141.0,-496.0,Down the Line,Backhand,,,,,,,,,,-11.0,229.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
40-40,4-1,1-0,,3972501,,,80,,3,Ad,Jo-Yee Chan,Far,,,,,,,,,,5.0,471.0,Crosscourt,Forehand,,,,,,,,,,-77.0,-262.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,1,,,,0,,,Short
40-40,4-1,1-0,,3973836,1.0,,80,,4,Ad,Jo-Yee Chan,Far,,,,,,,,,,-139.0,-496.0,Down the Line,Backhand,,,,,,,,,,-40.0,0.0,,,,1.0,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,Jo-Yee Chan,1,,,
0-0,4-2,1-0,1.0,4014714,,,81,,1,Deuce,Elise Wagle,Near,1.0,Wide,-123.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,1st Serve In,Wide,
0-0,4-2,1-0,,4017661,,,81,,2,Deuce,Elise Wagle,Near,,,,,,,,,,-173.0,479.0,Crosscourt,Forehand,,,,,,,,,,45.0,-342.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
0-0,4-2,1-0,,4019675,,,81,,3,Deuce,Elise Wagle,Near,,,,,,,,,,141.0,-539.0,Crosscourt,Forehand,,,,,,,,,,-37.0,341.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,Short
0-0,4-2,1-0,,4020999,,,81,,4,Deuce,Elise Wagle,Near,,,,,,,,,,-99.0,471.0,Crosscourt,Forehand,,,,,,,,,,51.0,-264.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
0-0,4-2,1-0,,4022608,,,81,,5,Deuce,Elise Wagle,Near,,,,,,,,,,125.0,-491.0,Down the Line,Forehand,,,,,,,,,,139.0,336.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,Short
0-0,4-2,1-0,,4024504,1.0,,81,,6,Ad,Elise Wagle,Near,,,,,,,,,,152.0,490.0,Down the Line,Backhand,,,,,,,,,1.0,19.0,96.0,,,,1.0,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,Elise Wagle,1,,,
15-0,4-2,1-0,1.0,4050253,1.0,,82,,1,Ad,Elise Wagle,Near,1.0,Wide,146.0,89.0,,,,,1,,,,,,,,,,,,,,,,1.0,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,Elise Wagle,0,1st Serve In,Wide,
30-0,4-2,1-0,1.0,4084839,,,83,,1,Deuce,Elise Wagle,Near,0.0,T,-8.0,4.0,1.0,T,-32.0,207.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,2nd Serve In,T,
30-0,4-2,1-0,,4103925,1.0,,83,,2,Deuce,Elise Wagle,Near,,,,,,,,,,-37.0,471.0,Crosscourt,Backhand,,,,,,,,,,189.0,-312.0,,,1.0,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,1,,,Elise Wagle,1,,,
40-0,4-2,1-0,1.0,4126531,,,84,,1,Ad,Elise Wagle,Near,0.0,Wide,125.0,1.0,1.0,Body,88.0,226.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,2nd Serve In,Body,
40-0,4-2,1-0,,4152907,1.0,,84,,2,Ad,Elise Wagle,Near,,,,,,,,,,146.0,474.0,Crosscourt,Backhand,,,,,,,,,,-19.0,-477.0,,,,,1.0,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,Elise Wagle,1,,,Long
0-0,5-2,1-0,1.0,4250453,,,85,,1,Deuce,Jo-Yee Chan,Near,1.0,Body,-96.0,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,1st Serve In,Body,
0-0,5-2,1-0,,4254795,1.0,,85,,2,Deuce,Jo-Yee Chan,Near,,,,,,,,,,-165.0,466.0,Crosscourt,Forehand,,,,,,,,,,48.0,-477.0,,,,,1.0,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,Jo-Yee Chan,1,,,Long
0-15,5-2,1-0,1.0,4269358,,,86,,1,Ad,Jo-Yee Chan,Near,1.0,T,35.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,1st Serve In,T,
0-15,5-2,1-0,,4271425,1.0,,86,,2,Ad,Jo-Yee Chan,Near,,,,,,,,,,56.0,466.0,Down the Line,Forehand,,,,,,,,,,19.0,2.0,,,,1.0,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,1,,Jo-Yee Chan,1,,,
0-30,5-2,1-0,1.0,4288221,,,87,,1,Deuce,Jo-Yee Chan,Near,1.0,Body,-85.0,195.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,1st Serve In,Body,
0-30,5-2,1-0,,4292857,,,87,,2,Deuce,Jo-Yee Chan,Near,,,,,,,,,,-136.0,463.0,Down the Line,Forehand,,,,,,,,,,-101.0,-395.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Deep
0-30,5-2,1-0,,4294511,,,87,,3,Ad,Jo-Yee Chan,Near,,,,,,,,,,-117.0,-523.0,Down the Line,Backhand,,,,,,,,,,-35.0,264.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
0-30,5-2,1-0,,4296018,,,87,,4,Deuce,Jo-Yee Chan,Near,,,,,,,,,,-13.0,471.0,Crosscourt,Forehand,,,,,,,,,,72.0,-227.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
0-30,5-2,1-0,,4297036,,,87,,5,Deuce,Jo-Yee Chan,Near,,,,,,,,,,133.0,-518.0,Crosscourt,Forehand,,,,,,,,,,-59.0,365.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Deep
0-30,5-2,1-0,,4298651,,,87,,6,Deuce,Jo-Yee Chan,Near,,,,,,,,,,-85.0,466.0,Down the Line,Forehand,,,,,,,,,,-96.0,-264.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
0-30,5-2,1-0,,4300068,,,87,,7,Ad,Jo-Yee Chan,Near,,,,,,,,,,-112.0,-488.0,Crosscourt,Backhand,,,,,,,,,,107.0,381.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Deep
0-30,5-2,1-0,,4301623,1.0,,87,,8,Ad,Jo-Yee Chan,Near,,,,,,,,,,138.0,476.0,Down the Line,Backhand,,,,,,,,,,200.0,-315.0,,,1.0,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,Jo-Yee Chan,1,,,
0-40,5-2,1-0,1.0,4318868,,,88,,1,Ad,Jo-Yee Chan,Near,1.0,Body,98.0,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,1st Serve In,Body,
0-40,5-2,1-0,,4331671,,,88,,2,Ad,Jo-Yee Chan,Near,,,,,,,,,,168.0,471.0,Crosscourt,Backhand,,,,,,,,,,-75.0,-342.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
0-40,5-2,1-0,,4333321,,,88,,3,Ad,Jo-Yee Chan,Near,,,,,,,,,,-136.0,-504.0,Down the Line,Backhand,,,,,,,,,,-21.0,341.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,,,Short
0-40,5-2,1-0,,4334529,,,88,,4,Deuce,Jo-Yee Chan,Near,,,,,,,,,,-24.0,487.0,Down the Line,Forehand,,,,,,,,,,-104.0,-142.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
0-40,5-2,1-0,,4336759,1.0,,88,,5,Ad,Jo-Yee Chan,Near,,,,,,,,,,-107.0,-315.0,Down the Line,Backhand,,,,,,,,,,-189.0,2.0,,,1.0,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,Elise Wagle,1,,,
15-40,5-2,1-0,1.0,4362617,1.0,,89,,1,Deuce,Jo-Yee Chan,Near,0.0,Wide,-147.0,329.0,0.0,Body,-91.0,2.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,1,Elise Wagle,0,Double Fault,Body,
30-40,5-2,1-0,1.0,4399475,,,90,,1,Ad,Jo-Yee Chan,Near,1.0,T,37.0,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,,,,0,1st Serve In,T,
30-40,5-2,1-0,,4401820,,,90,,2,Ad,Jo-Yee Chan,Near,,,,,,,,,,61.0,471.0,Down the Line,Forehand,,,,,,,,,,16.0,-299.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,1,,,0,,,Short
30-40,5-2,1-0,,4403606,,,90,,3,Ad,Jo-Yee Chan,Near,,,,,,,,,,-3.0,-512.0,Down the Line,Forehand,,,,,,,,,,-101.0,298.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,,1,,,0,,,Short
30-40,5-2,1-0,,4404799,,,90,,4,Deuce,Jo-Yee Chan,Near,,,,,,,,,,-147.0,474.0,Down the Line,Forehand,,,,,,,,,,-59.0,-230.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,,0,,,Short
30-40,5-2,1-0,,4406548,,,90,,5,Ad,Jo-Yee Chan,Near,,,,,,,,,,-67.0,-230.0,Crosscourt,Forehand,,1.0,,1.0,,,,,,64.0,74.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Jo-Yee Chan,1,,,,0,,,Short
30-40,5-2,1-0,,4408371,1.0,,90,,6,Ad,Jo-Yee Chan,Near,,,,,,,,,,125.0,370.0,Crosscourt,Backhand,,,,,,,,,,-176.0,-56.0,,1.0,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Elise Wagle,Elise Wagle,,,,Jo-Yee Chan,1,,,
0-0,5-3,1-0,1.0,4441063,,,91,,1,Deuce,Elise Wagle,Far,1.0,Wide,122.0,-234.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,1st Serve In,Wide,
0-0,5-3,1-0,,4445603,,,91,,2,Deuce,Elise Wagle,Far,,,,,,,,,,229.0,-504.0,Crosscourt,Forehand,,,,,,,,,,-35.0,410.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Deep
0-0,5-3,1-0,,4447149,1.0,,91,,3,Deuce,Elise Wagle,Far,,,,,,,,,,-96.0,474.0,Down the Line,Forehand,,,,,,,,,,-21.0,-443.0,,,,1.0,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,Jo-Yee Chan,1,,,Deep
0-15,5-3,1-0,1.0,4462876,,,92,,1,Ad,Elise Wagle,Far,1.0,T,-40.0,-207.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,1st Serve In,T,
0-15,5-3,1-0,,4469488,,,92,,2,Ad,Elise Wagle,Far,,,,,,,,,,-5.0,-499.0,Down the Line,Forehand,,,,,,,,,,-64.0,205.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,1,,,0,,,Short
0-15,5-3,1-0,,4470753,,,92,,3,Deuce,Elise Wagle,Far,,,,,,,,,,-88.0,466.0,Down the Line,Backhand,,,,,,,,,,-99.0,-286.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,1,,,0,,,Short
0-15,5-3,1-0,,4472351,,,92,,4,Ad,Elise Wagle,Far,,,,,,,,,,-123.0,-518.0,Crosscourt,Backhand,,,,,,,,,,27.0,216.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
0-15,5-3,1-0,,4473810,,,92,,5,Ad,Elise Wagle,Far,,,,,,,,,,21.0,471.0,Crosscourt,Forehand,,,,,,,,,,-59.0,-286.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,1,,,,0,,,Short
0-15,5-3,1-0,,4475344,,,92,,6,Ad,Elise Wagle,Far,,,,,,,,,,-112.0,-523.0,Crosscourt,Backhand,,,,,,,,,,37.0,282.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
0-15,5-3,1-0,,4476864,,,92,,7,Ad,Elise Wagle,Far,,,,,,,,,,96.0,474.0,Down the Line,Backhand,,,,,,,,,,61.0,-328.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,Short
0-15,5-3,1-0,,4478591,,,92,,8,Deuce,Elise Wagle,Far,,,,,,,,,,77.0,-504.0,Crosscourt,Forehand,,,,,,,,,,-64.0,136.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
0-15,5-3,1-0,,4479659,,,92,,9,Deuce,Elise Wagle,Far,,,,,,,,,,-125.0,476.0,Down the Line,Forehand,1.0,,,,,,,,,-107.0,-275.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,Short
0-15,5-3,1-0,,4481438,,,92,,10,Ad,Elise Wagle,Far,,,,,,,,,,-128.0,-435.0,Crosscourt,Backhand,,,,,,,,,,53.0,202.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
0-15,5-3,1-0,,4483006,,,92,,11,Ad,Elise Wagle,Far,,,,,,,,,,138.0,474.0,Crosscourt,Backhand,,,,,,,,,,-61.0,-318.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,Short
0-15,5-3,1-0,,4484637,,,92,,12,Ad,Elise Wagle,Far,,,,,,,,,,-101.0,-502.0,Crosscourt,Backhand,,,,,,,,,,29.0,173.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
0-15,5-3,1-0,,4485753,,,92,,13,Ad,Elise Wagle,Far,,,,,,,,,,72.0,469.0,Crosscourt,Backhand,,,,,,,,,,-61.0,-347.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,,,Short
0-15,5-3,1-0,,4487082,1.0,,92,,14,Ad,Elise Wagle,Far,,,,,,,,,,-104.0,-507.0,Down the Line,Backhand,,,,,,,,,,-45.0,0.0,,,,1.0,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,Elise Wagle,1,,,
15-15,5-3,1-0,1.0,4488795,,,93,,1,Deuce,Elise Wagle,Far,0.0,Body,61.0,-255.0,1.0,Body,56.0,-217.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,2nd Serve In,Body,
15-15,5-3,1-0,,4539196,1.0,,93,,2,Deuce,Elise Wagle,Far,,,,,,,,,,120.0,-478.0,Crosscourt,Forehand,,,,,,,,,,-19.0,479.0,,,,,1.0,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,Elise Wagle,1,,,Long
30-15,5-3,1-0,1.0,4559647,,,94,,1,Ad,Elise Wagle,Far,1.0,Body,-101.0,-234.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Elise Wagle,,,,,0,1st Serve In,Body,
30-15,5-3,1-0,,4563654,,,94,,2,Ad,Elise Wagle,Far,,,,,,,,,,-141.0,-502.0,Down the Line,Backhand,,,,,,,,,,-37.0,293.0,,,,,,UCLA,4/13/24,D1,,,,,Oregon,Elise Wagle,Jo-Yee Chan,Right,Right,,Hard,,,Jo-Yee Chan,Jo-Yee Chan,,,,,0,,,Short
