pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
30-15,3-1,0-1,,4226450,,,88,,6,Ad,Kaylan Bigun,Near,,,,,,,,,,97.63564632540889,474.7976596672963,Crosscourt,Backhand,,,,,,,,,,-3.246839458,-287.6513123,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
30-15,3-1,0-1,,4227549,,,88,,7,Ad,Kaylan Bigun,Near,,,,,,,,,,-22.54139326,-489.8706638,Crosscourt,Backhand,,,,,,,,,,86.65615704282487,362.3104003,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,,,,,Deep
30-15,3-1,0-1,,4228950,,,88,,8,Ad,Kaylan Bigun,Near,,,,,,,,,,98.15494313205778,489.3686679787498,Down the Line,Backhand,,,,,,,,,,121.04403980746152,226.74143700775684,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,
30-15,3-1,0-1,,4240500,1.0,4240500.0,88,,9,Ad,Kaylan Bigun,Near,,,,,,,,,,79.58094378823534,226.83364501300616,Down the Line,,,1.0,,,,,1,,,31.502717629030094,-406.8575459,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,Kaylan Bigun,,,,
40-15,3-1,0-1,1.0,4256109,,,89,,1,Deuce,Kaylan Bigun,Near,1.0,Wide,-153.1925197,244.87230971115957,,,,,,19.308716097977776,-423.1686406,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,1st Serve In,Wide,
40-15,3-1,0-1,,4256979,,,89,,2,Deuce,Kaylan Bigun,Near,,,,,,,,,,-200.2037511,467.17708333309207,Down the Line,Forehand,,,,,,,,,,-135.4806594,-252.6155238,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
40-15,3-1,0-1,,4258810,,,89,,3,Ad,Kaylan Bigun,Near,,,,,,,,,,-110.6483815,-441.910444,Crosscourt,Backhand,,,,,,,,,,53.77674978124956,236.34075349944047,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,,,,,Short
40-15,3-1,0-1,,4260140,,,89,,4,Ad,Kaylan Bigun,Near,,,,,,,,,,154.85436898504688,382.67906824127215,Down the Line,Backhand,,,,,,,,,,119.28362860886226,-297.852909,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
40-15,3-1,0-1,,4261339,,,89,,5,Deuce,Kaylan Bigun,Near,,,,,,,,,,123.94133858261311,-470.9199475,Crosscourt,Forehand,1.0,,,,,,,,,-47.344007,326.9476159228408,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,,,,,Short
40-15,3-1,0-1,,4263209,,,89,,6,Deuce,Kaylan Bigun,Near,,,,,,,,,,-73.68805227,420.5347987749358,Down the Line,Forehand,,,,,,,,,,-128.6058235,-319.2364775,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
40-15,3-1,0-1,,4264439,1.0,4264439.0,89,,7,Ad,Kaylan Bigun,Near,,,,,,,,,,-140.4457294,-544.2737697,Crosscourt,Backhand,,,,,,,,,,47.945598206449425,152.58878499554675,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,Kaylan Bigun,,,,Short
0-0,3-2,0-1,1.0,4370200,1.0,4408330.0,90,,1,Deuce,Miguel Perez Pena,Near,1.0,Body,-59.53211395,243.93878499549953,1.0,Wide,-157.0798392,224.17905730522105,1,32.50058508309782,-479.8659996,,,1.0,,,,,,,,,,,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Kaylan Bigun,Miguel Perez Pena,,,,Miguel Perez Pena,,1st Serve In,Body,
15-0,3-2,0-1,1.0,4428600,,,91,,1,Ad,Miguel Perez Pena,Near,1.0,Body,81.91519575673807,52.016147200323104,,,,,,-19.93365595,-498.4622758,,,1.0,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,1st Serve In,Body,
15-0,3-2,0-1,,4429529,,,91,,2,Ad,Miguel Perez Pena,Near,,,,,,,,,,176.89085739273452,505.2277559052508,Crosscourt,Backhand,,,,,,,,,,-54.43747813,-188.9809,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Short
15-0,3-2,0-1,,4431529,1.0,4431529.0,91,,3,Ad,Miguel Perez Pena,Near,,,,,,,,,,-67.10438539,-265.4774497,Down the Line,Forehand,,,,,,,,,,-87.22203631,-5.715633202,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,1.0,,Kaylan Bigun,1,,,
30-0,3-2,0-1,1.0,4446529,,,92,,1,Deuce,Miguel Perez Pena,Near,0.0,T,-32.35834974,269.1604878,1.0,Body,-92.98348644,239.68496828509055,,37.95054133856307,-479.5164589,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,2nd Serve In,Body,
30-0,3-2,0-1,,4454580,1.0,4454580.0,92,,2,Deuce,Miguel Perez Pena,Near,,,,,,,,,,-137.7461669,420.8345801,Down the Line,Forehand,,,,,,,,,,-52.24511702,-496.9113134,,,,,1.0,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,1.0,,Miguel Perez Pena,1,,,Long
40-0,3-2,0-1,1.0,4475660,,,93,,1,Ad,Miguel Perez Pena,Near,1.0,Wide,136.69570756773342,242.9375874889383,,,,,,2.1364774715649504,-426.0104768,,,1.0,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,1st Serve In,Wide,
40-0,3-2,0-1,,4476430,1.0,4476430.0,93,,2,Ad,Miguel Perez Pena,Near,,,,,,,,,,169.66406933499547,527.0348917320111,Crosscourt,Backhand,,,,,,,,,,-42.99507327,12.18443241469187,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,1.0,,,Miguel Perez Pena,1,,,
0-0,4-2,0-1,1.0,4500729,,,94,,1,Deuce,Kaylan Bigun,Far,1.0,T,18.14924540681477,-224.173622,,,,,,-39.79806977,465.60487751507,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,1st Serve In,T,
0-0,4-2,0-1,,4501529,,,94,,2,Deuce,Kaylan Bigun,Far,,,,,,,,,,32.22621938,-567.6239064,Down the Line,Backhand,,,,,,,,,,91.4686570428224,377.8656878825695,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,1.0,,,,,,Deep
0-0,4-2,0-1,,4503259,,,94,,3,Ad,Kaylan Bigun,Far,,,,,,,,,,95.83760936128031,514.3905675850361,Crosscourt,Backhand,,,,,,,,,,-113.7945921,-306.2975394,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,,,,,Short
0-0,4-2,0-1,,4504479,,,94,,4,Ad,Kaylan Bigun,Far,,,,,,,,,,-167.9459154,-566.0361603,Crosscourt,Backhand,,,,,,,,,,71.13340441816098,454.4539479437723,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Deep
0-0,4-2,0-1,,4505959,,,94,,5,Ad,Kaylan Bigun,Far,,,,,,,,,,103.76336395445207,437.02449146959054,Crosscourt,Backhand,,,,,,,,,,-90.00488845,-366.7644029,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,,,,,Deep
0-0,4-2,0-1,,4507359,,,94,,6,Ad,Kaylan Bigun,Far,,,,,,,,,,-118.2589294,-532.4165628,Down the Line,Backhand,,,,,,,,,,-82.77362205,245.6131889762511,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
0-0,4-2,0-1,,4508729,,,94,,7,Deuce,Kaylan Bigun,Far,,,,,,,,,,-94.9511647,424.1456857,Crosscourt,Forehand,,,,,,,,,,108.3550853017813,-235.9163058,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,1.0,,,,,,,Short
0-0,4-2,0-1,,4509990,1.0,4509990.0,94,,8,Deuce,Kaylan Bigun,Far,,,,,,,,,,160.00408464558666,-521.1542487,Crosscourt,Forehand,,,,,,,,,,-110.6913659,722.4167268,,,,,1.0,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,Kaylan Bigun,1,,,Long
0-15,4-2,0-1,1.0,4533959,,,95,,1,Ad,Kaylan Bigun,Far,1.0,Wide,-151.3009733,-200.9983705,,,,,,54.4139381,417.4652941817616,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,1st Serve In,Wide,
0-15,4-2,0-1,,4534879,,,95,,2,Ad,Kaylan Bigun,Far,,,,,,,,,,-207.9579506,-530.0285706,Crosscourt,Backhand,,,,,,,,,,59.89447725281246,151.50337926501356,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Miguel Perez Pena,,,,,,,,Short
0-15,4-2,0-1,,4536640,1.0,4536640.0,95,,3,Ad,Kaylan Bigun,Far,,,,,,,,,,109.16979986871002,272.62699584412866,Down the Line,Backhand,,,,,,,,,,120.13152887132902,-384.0932305,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Miguel Perez Pena,Kaylan Bigun,,1.0,,Kaylan Bigun,,,,Deep
0-30,4-2,0-1,1.0,4563290,,,96,,1,Deuce,Kaylan Bigun,Far,,,,,1.0,Wide,113.18603455812176,-190.8040464,,-51.12296588,473.61365376178503,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,2nd Serve In,Wide,
0-30,4-2,0-1,,4564120,1.0,4564120.0,96,,2,Deuce,Kaylan Bigun,Far,,,,,,,,,,184.3789206035793,-480.1900481,Down the Line,Forehand,,,,,,,,,,89.27376968499325,-37.62255031,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,Kaylan Bigun,1,,,
0-40,4-2,0-1,1.0,4581459,,,97,1.0,1,Ad,Kaylan Bigun,Far,0.0,Wide,-201.0263889,-301.5262631,1.0,Body,-101.7173338,-126.2758585,,60.93318569550658,480.2501421694807,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Kaylan Bigun,,,,,,2nd Serve In,Body,
0-40,4-2,0-1,,4594459,1.0,4594459.0,97,1.0,2,Ad,Kaylan Bigun,Far,,,,,,,,,,-211.1458443,-493.4955982,Down the Line,Backhand,,,,,,,,,,-157.338703,349.3896817583497,1.0,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Miguel Perez Pena,Miguel Perez Pena,,,,Miguel Perez Pena,,,,Short
0-0,5-2,0-1,1.0,4692580,,,98,,1,Deuce,Miguel Perez Pena,Far,0.0,Wide,107.84126202969055,-262.7246063,1.0,Body,86.04756124230026,-211.185537,,-5.194728784,442.9202919945218,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,2nd Serve In,Body,
0-0,5-2,0-1,,4702879,,,98,,2,Deuce,Miguel Perez Pena,Far,,,,,,,,,,144.56707130351236,-488.0087052,Down the Line,Forehand,,,,,,,,,,42.08508858265542,274.0333114609258,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,1.0,,,,,,Short
0-0,5-2,0-1,,4704169,,,98,,3,Ad,Miguel Perez Pena,Far,,,,,,,,,,37.81952099735579,429.6451334206006,Crosscourt,Backhand,,,,,,,,,,-16.84761592,-378.3779035,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Deep
0-0,5-2,0-1,,4705620,,,98,,4,Ad,Miguel Perez Pena,Far,,,,,,,,,,-17.40097878,-482.9715989,Crosscourt,Backhand,,,,,,,,,,74.14698709532477,236.45508530171517,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Short
0-0,5-2,0-1,,4706950,,,98,,5,Ad,Miguel Perez Pena,Far,,,,,,,,,,99.94287510930972,499.9338145229263,Crosscourt,Backhand,,,,,,,,,,-16.54109799,-413.2148841,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Deep
0-0,5-2,0-1,,4708180,,,98,,6,Ad,Miguel Perez Pena,Far,,,,,,,,,,-21.49901028,-516.0876312,Crosscourt,Backhand,,,,,,,,,,54.46997485,334.9787839018393,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Short
0-0,5-2,0-1,,4709479,,,98,,7,Ad,Miguel Perez Pena,Far,,,,,,,,,,78.56872265962696,511.7840933943113,Crosscourt,Backhand,,,,,,,,,,-55.12882765,-216.167372,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Short
0-0,5-2,0-1,,4710879,,,98,,8,Ad,Miguel Perez Pena,Far,,,,,,,,,,-117.968143,-537.4664534,Crosscourt,Backhand,,,,,,,,,,110.42810039364372,242.3745406822895,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Short
0-0,5-2,0-1,,4712319,,,98,,9,Ad,Miguel Perez Pena,Far,,,,,,,,,,148.6604713472548,425.84221347309585,Crosscourt,Backhand,,,,,,,,,,-7.981293745,-201.7764928,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Short
0-0,5-2,0-1,,4713520,,,98,,10,Ad,Miguel Perez Pena,Far,,,,,,,,,,-98.69885171,-513.026203,Down the Line,Backhand,,,,,,,,,,-130.1458005,443.07090988603534,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,,1.0,,,,,,Deep
0-0,5-2,0-1,,4714819,,,98,,11,Deuce,Miguel Perez Pena,Far,,,,,,,,,,-144.4629976,563.3058617669881,Crosscourt,Forehand,,,,,,,,,,112.5034120734327,-352.3481463,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Deep
0-0,5-2,0-1,,4716080,,,98,,12,Deuce,Miguel Perez Pena,Far,,,,,,,,,,123.7258420821758,-506.4553204,Crosscourt,Forehand,,,,,,,,,,-130.4553806,335.8827974626436,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Short
0-0,5-2,0-1,,4717720,,,98,,13,Deuce,Miguel Perez Pena,Far,,,,,,,,,,-175.5850941,533.6701552928126,Crosscourt,Forehand,,,,,,,,,,88.73177493433737,-351.7703631,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Deep
0-0,5-2,0-1,,4718979,1.0,4718979.0,98,,14,Deuce,Miguel Perez Pena,Far,,,,,,,,,,101.00370734902918,-510.1104549,Crosscourt,Forehand,,,,,,,,,,-74.14660433,602.5816108920773,,,,,1.0,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,1.0,,,Miguel Perez Pena,1,,,Long
15-0,5-2,0-1,1.0,4747410,,,99,,1,Ad,Miguel Perez Pena,Far,1.0,Body,-72.41428806,-193.5533683,,,,,,5.013910761152266,477.4695483374612,,,1.0,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,1st Serve In,Body,
15-0,5-2,0-1,,4748259,,,99,,2,Ad,Miguel Perez Pena,Far,,,,,,,,,,-104.5969105,-523.6124399,Crosscourt,Forehand,,,,,,,,,,15.479308836387451,190.4108705160872,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Short
15-0,5-2,0-1,,4749779,,,99,,3,Ad,Miguel Perez Pena,Far,,,,,,,,,,28.92024278213729,360.94113626403055,Down the Line,Forehand,,,,,,,,,,91.89815726154482,-285.8528543,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,1.0,,,,,,Short
15-0,5-2,0-1,,4750959,1.0,4750959.0,99,,4,Deuce,Miguel Perez Pena,Far,,,,,,,,,,131.4273731407895,-540.9158902,Crosscourt,Forehand,,,,,,,,,,-78.07981737,-14.72024825,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,Miguel Perez Pena,1,,,
30-0,5-2,0-1,1.0,4773240,,,100,,1,Deuce,Miguel Perez Pena,Far,1.0,T,16.86082130357834,-207.798376,,,,,,-49.91840551,441.64844160082174,,,,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,,,1st Serve In,T,
30-0,5-2,0-1,,4773910,,,100,,2,Deuce,Miguel Perez Pena,Far,,,,,,,,,,56.35076552927973,-511.1829998,Down the Line,Backhand,,,,,,,,,,43.26503718282979,346.14957895870134,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,,,,,,,,Short
30-0,5-2,0-1,,4775709,,,100,,3,Ad,Miguel Perez Pena,Far,,,,,,,,,,65.37344706908259,396.1153324582381,Down the Line,Forehand,,,,,,,,,,113.62051071735164,-263.5457896,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,1.0,,,,,,Short
30-0,5-2,0-1,,4777060,,,100,,4,Deuce,Miguel Perez Pena,Far,,,,,,,,,,135.05399168846918,-496.0647911,Crosscourt,Forehand,,,,,,,,,,-165.0545877,481.76650262442297,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,
30-0,5-2,0-1,,4778979,,,100,,5,Deuce,Miguel Perez Pena,Far,,,,,,,,,,-131.7137577,581.9344816,Down the Line,Forehand,,,,,,,,,,-137.5853292,-345.0316,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,,,Short
30-0,5-2,0-1,,4780459,,,100,,6,Ad,Miguel Perez Pena,Far,,,,,,,,,,-139.2645177,-574.4317585,Crosscourt,Backhand,,,,,,,,,,86.43193350826681,268.5748578301325,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,1.0,,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Short
30-0,5-2,0-1,,4781810,1.0,4781810.0,100,,7,Ad,Miguel Perez Pena,Far,,,,,,,,,,157.0408355204788,499.5938046804068,Down the Line,Backhand,,,,,,,,,,137.6234908135772,237.41796806636904,,,,1.0,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Miguel Perez Pena,,,,Kaylan Bigun,1,,,
30-15,5-2,0-1,1.0,4825970,,,101,,1,Ad,Miguel Perez Pena,Far,1.0,Body,-57.54039808,-173.4153161,,,,,,19.08598534557194,405.22654746260775,,,1.0,,,,,,,,,,,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,,,,Kaylan Bigun,Miguel Perez Pena,,,,,,1st Serve In,Body,
30-15,5-2,0-1,,4826970,,,101,,2,Ad,Miguel Perez Pena,Far,,,,,,,,,,-97.5343668,-540.4684383,Crosscourt,Backhand,,,,,,,,,,81.74861657913537,291.1269302273212,,,,,,UCLA,01/26/25,Division 1,Singles Dual-Match,,,,UGA,Kaylan Bigun,Miguel Perez Pena,Left,Right,3rd,Hard,,,1.0,,,Kaylan Bigun,Kaylan Bigun,1.0,,,,,,,Short
