pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
30-0,5-4,1-0,,4198999,,,93,,7,Ad,Thomas Paulsell,Near,,,,,,,,,,-105.558491907207,-541.483223971724,Down the Line,Backhand,1.0,,,,,,,,,-2.7129593175839,331.164113079444,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
30-0,5-4,1-0,,4200999,,,93,,8,Ad,Thomas Paulsell,Near,,,,,,,,,,31.8683727033956,522.298638451174,Down the Line,Forehand,,,,,,,,,,88.2076170165774,-327.848605642875,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
30-0,5-4,1-0,,4201999,,,93,,9,Deuce,Thomas Paulsell,Near,,,,,,,,,,93.6442147856034,-549.289632545648,Crosscourt,Forehand,,,,,,,,,,-23.7400590551059,302.913172572022,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
30-0,5-4,1-0,,4202999,,,93,,10,Deuce,Thomas Paulsell,Near,,,,,,,,,,-69.5836668853534,531.631206255193,Down the Line,Backhand,,,,,,,,,,-85.641983814479,-299.938593613143,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
30-0,5-4,1-0,,4204999,,,93,,11,Ad,Thomas Paulsell,Near,,,,,,,,,,-78.7236275152699,-533.803893263066,Down the Line,Backhand,,,,,,,,,,-137.662532808328,423.824469597331,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Deep
30-0,5-4,1-0,,4205999,,,93,,12,Deuce,Thomas Paulsell,Near,,,,,,,,,,-136.896697287768,548.307956036462,Down the Line,Backhand,,,,,,,,,,-56.0715769903472,-391.629981408372,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
30-0,5-4,1-0,,4206999,,,93,,13,Ad,Thomas Paulsell,Near,,,,,,,,,,-39.7364446631466,-526.21734470664,Crosscourt,Forehand,,,,,,,,,,99.3524606298699,327.418071959586,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,1.0,,,,,,,Short
30-0,5-4,1-0,,4208999,1.0,4208999.0,93,,14,Ad,Thomas Paulsell,Near,,,,,,,,,,142.461482939559,275.923020559787,Down the Line,Forehand,,,,,,,,,,157.501607611467,200.312456255365,,,1.0,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,Thomas Paulsell,1,,,
40-0,5-4,1-0,1.0,4241999,1.0,4267999.0,94,,1,Ad,Spencer Johnson,Near,0.0,T,-9.73424103236592,222.389670822282,0.0,Body,53.5573873578026,-51.7929188538665,,-6.35852471565726,-461.920231845781,,,,,,,,,,,,,,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,1,Thomas Paulsell,,Double Fault,Body,
40-15,5-4,1-0,1.0,4299999,,,95,,1,Deuce,Thomas Paulsell,Near,1.0,Wide,-121.439588801337,213.314856736548,,,,,,28.2533902012103,-467.303280839654,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,1st Serve In,Wide,
40-15,5-4,1-0,,4300999,,,95,,2,Deuce,Thomas Paulsell,Near,,,,,,,,,,-190.700967847671,532.095117016348,Down the Line,Backhand,,,,,,,,,,-58.2125328083689,-234.593509404953,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
40-15,5-4,1-0,,4301999,,,95,,3,Ad,Thomas Paulsell,Near,,,,,,,,,,-23.5381124234349,-469.75090769879506,Down the Line,Forehand,,,,,,,,,,-11.4928532370894,346.563309273662,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,1.0,,,,,,Short
40-15,5-4,1-0,,4302999,,,95,,4,Deuce,Thomas Paulsell,Near,,,,,,,,,,-10.1898840769851,524.121899606029,Down the Line,Forehand,,,,,,,,,,-85.0871281714346,-363.213839676103,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,1.0,,,,,,Deep
40-15,5-4,1-0,,4303999,,,95,,5,Ad,Thomas Paulsell,Near,,,,,,,,,,-87.5915190288261,-548.191786963846,Down the Line,Backhand,,,,,,,,,,-22.3654363516945,343.379396325282,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
40-15,5-4,1-0,,4305999,,,95,,6,Deuce,Thomas Paulsell,Near,,,,,,,,,,-19.6597112860791,514.082059273575,Down the Line,Forehand,,,,,,,,,,-103.82862532803,-284.434673009477,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,1.0,,,,,,Short
40-15,5-4,1-0,,4306999,,,95,,7,Ad,Thomas Paulsell,Near,,,,,,,,,,-131.364752843327,-515.418482064476,Down the Line,Backhand,,,,,,,,,,-5.7176618547652,273.219171040979,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
40-15,5-4,1-0,,4307999,,,95,,8,Ad,Thomas Paulsell,Near,,,,,,,,,,32.9938538932463,505.902684820386,Down the Line,Forehand,,,,,,,,,,104.436187663988,-322.868301618381,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
40-15,5-4,1-0,,4309999,,,95,,9,Deuce,Thomas Paulsell,Near,,,,,,,,,,118.422867454007,-529.839638013725,Crosscourt,Forehand,,,,,,,,,,-25.7540901137225,214.099677383966,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
40-15,5-4,1-0,,4310999,,,95,,10,Deuce,Thomas Paulsell,Near,,,,,,,,,,-60.1344324146671,468.644449912269,Crosscourt,Backhand,,,,,,,,,,49.3669564741652,-371.213544400508,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
40-15,5-4,1-0,,4311999,,,95,,11,Deuce,Thomas Paulsell,Near,,,,,,,,,,60.6466480752093,-510.341147200086,Down the Line,Forehand,,,,,,,,,,67.411286089204,66.918744531899,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
40-15,5-4,1-0,,4312999,1.0,4312999.0,95,,12,Ad,Thomas Paulsell,Near,,,,,,,,,,67.411286089204,113.186876640362,Down the Line,,,1.0,,,,,1,,,54.483218503908894,239.679073709413,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,Thomas Paulsell,1,,,
0-0,5-5,1-0,1.0,4355999,,,96,,1,Deuce,Spencer Johnson,Far,1.0,Wide,131.70809273834,-226.630550087372,,,,,,-26.2358759842384,472.048797025128,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,,,1st Serve In,Wide,
0-0,5-5,1-0,,4356999,,,96,,2,Deuce,Spencer Johnson,Far,,,,,,,,,,163.083196631587,-489.450235126606,Crosscourt,Forehand,,,,,,,,,,-61.413976377921,224.5203302711,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Thomas Paulsell,,,,,,,,Short
0-0,5-5,1-0,,4357999,1.0,4357999.0,96,,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-61.413976377921,270.788462379563,Down the Line,,,1.0,,,,,,,,-84.6953685476378,-276.64231189837,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,Spencer Johnson,,,,Short
15-0,5-5,1-0,1.0,4388999,,,97,,1,Ad,Spencer Johnson,Far,1.0,Wide,-130.916458880072,-179.671336395358,,,,,,49.3256561679535,499.243307086356,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,,,1st Serve In,Wide,
15-0,5-5,1-0,,4389999,1.0,4389999.0,97,,2,Ad,Spencer Johnson,Far,,,,,,,,,,-202.797900262362,-508.17159886238,Down the Line,Backhand,1.0,,,,,,,,,-5.75494313210551,453.20682414674707,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Thomas Paulsell,Thomas Paulsell,,,,Thomas Paulsell,,,,Deep
30-0,5-5,1-0,1.0,4415999,,,98,,1,Deuce,Spencer Johnson,Far,1.0,Body,64.3800196850061,-163.907480314876,,,,,,-23.453559711274,466.58215223073,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,,,1st Serve In,Body,
30-0,5-5,1-0,,4416999,1.0,4416999.0,98,,2,Deuce,Spencer Johnson,Far,,,,,,,,,,94.7479549430832,-529.393410979604,Crosscourt,Backhand,,,,,,,,,,-162.347369859934,563.996560585885,,,1.0,,1.0,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Thomas Paulsell,1.0,,,Spencer Johnson,1,,,
40-0,5-5,1-0,1.0,4441999,,,99,,1,Ad,Spencer Johnson,Far,1.0,Wide,-135.933623140787,-203.196894138128,,,,,,25.550191382314,433.25487204702,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,,,1st Serve In,Wide,
40-0,5-5,1-0,,4442999,,,99,,2,Ad,Spencer Johnson,Far,,,,,,,,,,-196.681053149505,-501.897550305952,Down the Line,Backhand,1.0,,,,,,,,,-31.1446795712875,349.980096237789,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Thomas Paulsell,Thomas Paulsell,,,,,,,,Short
40-0,5-5,1-0,,4444999,1.0,4444999.0,99,,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-31.1446795712875,396.248228346252,Crosscourt,,,1.0,,,,,,,,33.5960958005076,2.5084864391938,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,Thomas Paulsell,1,,,
40-15,5-5,1-0,1.0,4468999,,,100,,1,Deuce,Spencer Johnson,Far,1.0,T,29.8497867453914,-202.267273621943,,,,,,-25.8506616360321,452.983366141498,,,,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Thomas Paulsell,Spencer Johnson,,,,,,1st Serve In,T,
40-15,5-5,1-0,,4469999,1.0,4469999.0,100,,2,Deuce,Spencer Johnson,Far,,,,,,,,,,35.4613079614865,-491.524628171225,Crosscourt,Backhand,,,,,,,,,,-136.51913823265,316.43188429555,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Thomas Paulsell,Thomas Paulsell,1.0,,,Thomas Paulsell,,,,Short
0-0,6-5,1-0,1.0,4556999,,,101,,1,Deuce,Thomas Paulsell,Far,0.0,Wide,163.17142388443,-212.149300087379,,,,,,-51.2813156167714,470.33171478540896,,,1.0,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Spencer Johnson,Thomas Paulsell,,,,,,Double Fault,,
0-0,6-5,1-0,,4557999,,,101,,2,Deuce,Thomas Paulsell,Far,,,,,,,,,,201.555561023518,-457.325601487078,Crosscourt,Backhand,,,,,,,,,,-71.0645833332966,356.557983376894,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
0-0,6-5,1-0,,4558999,,,101,,3,Deuce,Thomas Paulsell,Far,,,,,,,,,,-116.090146544122,512.348594706647,Crosscourt,Forehand,,,,,,,,,,89.9221347331119,-369.843208661226,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Deep
0-0,6-5,1-0,,4559999,,,101,,4,Deuce,Thomas Paulsell,Far,,,,,,,,,,117.634410542371,-505.628319116099,Down the Line,Backhand,,,,,,,,,,74.3137576552547,244.340458223846,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
0-0,6-5,1-0,,4561999,,,101,,5,Ad,Thomas Paulsell,Far,,,,,,,,,,61.2750710848327,489.820789588548,Crosscourt,Backhand,1.0,,,,,,,,,-68.6998632983022,-405.22065288693,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Deep
0-0,6-5,1-0,,4563999,,,101,,6,Ad,Thomas Paulsell,Far,,,,,,,,,,-64.6837434382868,-482.88214676265505,Crosscourt,Forehand,,,,,,,,,,56.0932797462527,351.971697287657,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
0-0,6-5,1-0,,4564999,,,101,,7,Ad,Thomas Paulsell,Far,,,,,,,,,,88.7354111985543,557.019756123947,Down the Line,Backhand,,,,,,,,,,88.9412620297003,-296.418575021719,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
0-0,6-5,1-0,,4565999,,,101,,8,Deuce,Thomas Paulsell,Far,,,,,,,,,,82.0308672353032,-496.645100612167,Crosscourt,Backhand,,,,,,,,,,-24.1761811023497,243.9387849955,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
0-0,6-5,1-0,,4566999,,,101,,9,Deuce,Thomas Paulsell,Far,,,,,,,,,,-60.10882545928649,523.589397418802,Crosscourt,Forehand,,,,,,,,,,111.425010936075,-373.915365266648,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Deep
0-0,6-5,1-0,,4567999,,,101,,10,Deuce,Thomas Paulsell,Far,,,,,,,,,,130.199923447002,-480.028176946384,Crosscourt,Backhand,,,,,,,,,,-120.19828302706,286.985914260569,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
0-0,6-5,1-0,,4569999,,,101,,11,Deuce,Thomas Paulsell,Far,,,,,,,,,,-171.038309273752,546.347167541275,Crosscourt,Forehand,,,,,,,,,,34.2395997375151,-169.346259842432,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
0-0,6-5,1-0,,4570999,,,101,,12,Deuce,Thomas Paulsell,Far,,,,,,,,,,115.423026027937,-449.818400043512,Down the Line,Backhand,,,,,,,,,,91.3224792213002,342.560279964827,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
0-0,6-5,1-0,,4572999,,,101,,13,Ad,Thomas Paulsell,Far,,,,,,,,,,71.3003663604181,549.233672353172,Crosscourt,Backhand,,,,,,,,,,-84.7394630358267,-236.420330271094,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Short
0-0,6-5,1-0,,4573999,1.0,4573999.0,101,,14,Ad,Thomas Paulsell,Far,,,,,,,,,,-132.158109142539,-537.069105424045,Down the Line,Forehand,,,,,,,,,,-117.426990376142,453.156605424088,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,Spencer Johnson,,,,Deep
0-15,6-5,1-0,1.0,4601999,,,102,,1,Ad,Thomas Paulsell,Far,0.0,T,-28.0396161417178,5.38603455817748,1.0,T,-9.04181977252376,-159.605396981545,,8.32574365703857,437.049524277989,,,,,,,,,,,,,,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Thomas Paulsell,,,,,,2nd Serve In,T,
0-15,6-5,1-0,,4615999,1.0,4615999.0,102,,2,Deuce,Thomas Paulsell,Far,,,,,,,,,,4.90868875765276,-405.30512904616,Down the Line,Backhand,,,,,,,,,,153.571150481111,314.278909667379,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,Spencer Johnson,,,,Short
0-30,6-5,1-0,1.0,4644999,,,103,,1,Deuce,Thomas Paulsell,Far,0.0,Body,81.385487751489,237.880998468819,1.0,Body,92.9917541556825,-200.835657261489,,-24.1691382327084,446.486739938527,,,1.0,,,,,,,,,,,,,,1.0,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Spencer Johnson,Thomas Paulsell,,,,,,2nd Serve In,Body,
0-30,6-5,1-0,,4659999,,,103,,2,Deuce,Thomas Paulsell,Far,,,,,,,,,,124.810711942193,-401.575585082907,Crosscourt,Backhand,,,,,,,,,,-2.06245078740051,386.851968503737,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
0-30,6-5,1-0,,4661999,,,103,,3,Deuce,Thomas Paulsell,Far,,,,,,,,,,-30.84512795274,497.991054242962,Down the Line,Forehand,,,,,,,,,,-57.4220089675994,-382.99297353436,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Deep
0-30,6-5,1-0,,4662999,,,103,,4,Ad,Thomas Paulsell,Far,,,,,,,,,,-65.4415026246381,-522.070395887744,Crosscourt,Forehand,,,,,,,,,,4.78279746281468,244.921456692787,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
0-30,6-5,1-0,,4663999,,,103,,5,Ad,Thomas Paulsell,Far,,,,,,,,,,21.7739501312224,543.041765091583,Crosscourt,Forehand,,,,,,,,,,-144.38234908129,-447.423594706681,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,1.0,,,,,,,Deep
0-30,6-5,1-0,,4664999,,,103,,6,Ad,Thomas Paulsell,Far,,,,,,,,,,-153.219428040166,-535.121484032969,Crosscourt,Forehand,,,,,,,,,,155.110553368249,307.735777558896,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Spencer Johnson,,,,,,,,Short
0-30,6-5,1-0,,4666999,,,103,,7,Ad,Thomas Paulsell,Far,,,,,,,,,,208.127821522202,517.095603674274,Crosscourt,Backhand,,,,,,,,,,-124.869887357766,-394.027121609595,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,1.0,,,,Spencer Johnson,Thomas Paulsell,,,,,,,,Deep
0-30,6-5,1-0,,4668999,1.0,4668999.0,103,,8,Ad,Thomas Paulsell,Far,,,,,,,,,,-158.122681539726,-546.081720253436,Crosscourt,Forehand,,,,,,,,,,14.8023512685838,244.363806867765,1.0,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,Spencer Johnson,,,,Short
15-30,6-5,1-0,1.0,4702000,,,104,,1,Ad,Thomas Paulsell,Far,1.0,T,-25.6716426071608,-169.92695209965,,,,,,1.43096566054169,442.022517497584,,,1.0,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Spencer Johnson,Thomas Paulsell,,,,,,1st Serve In,T,
15-30,6-5,1-0,,4702999,1.0,4702999.0,104,,2,Ad,Thomas Paulsell,Far,,,,,,,,,,-30.0428149606144,-479.763456911388,Crosscourt,Backhand,,,,,,,,,,183.409262904542,415.505003280625,,1.0,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,1.0,,,Spencer Johnson,Spencer Johnson,1.0,,,Thomas Paulsell,1,,,
30-30,6-5,1-0,1.0,4726999,,,105,,1,Deuce,Thomas Paulsell,Far,1.0,Wide,126.735826771588,-194.630085301737,,,,,,-45.4495516185242,458.841770559693,,,1.0,,,,,,,,,,,,,,,,UCLA,1/26/2025,Division 1,ITA Kickoff Weekend,,,Murr Center,Georgia,Spencer Johnson,Thomas Paulsell,Left,Right,,Hard,,,,,,Spencer Johnson,Thomas Paulsell,,,,,,1st Serve In,Wide,
