pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
40-0,3-4,0-0,1.0,1595000,,,42,,1,Ad,Theo Papamalamis,Near,1.0,Wide,133.8028106,238.5949311,,,,,,2.456813211,-440.9995024,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,1st Serve In,Wide,
40-0,3-4,0-0,,1596000,1.0,1596000.0,42,,2,Ad,Theo Papamalamis,Near,,,,,,,,,,165.9848206,514.5399606,Down the Line,Backhand,,,,,,,,,,92.06332021,215.3517388,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,,1.0,,Theo Papamalamis,1,,,
0-0,3-5,0-0,1.0,1630000,,,43,,1,Deuce,Spencer Johnson,Far,1.0,Wide,115.8434164,-201.8479167,,,,,,-48.95908246,443.8535488,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,Wide,
0-0,3-5,0-0,,1630000,,,43,,2,Deuce,Spencer Johnson,Far,,,,,,,,,,164.5197889,-466.6486385,Down the Line,Forehand,,,,,,,,,,63.00815289,313.6277122,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
0-0,3-5,0-0,,1631000,1.0,1631000.0,43,,3,Ad,Spencer Johnson,Far,,,,,,,,,,63.00815289,359.8958443,Down the Line,,,1.0,,,,,,,,69.27668963,175.1874016,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,Theo Papamalamis,1,,,
0-15,3-5,0-0,1.0,1664000,,,44,,1,Ad,Spencer Johnson,Far,0.0,Wide,-170.3226159,-311.6049541,1.0,Body,-65.48291776,-216.951963,,31.85176072,476.455911,,,1.0,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Spencer Johnson,,,,,,2nd Serve In,Body,
0-15,3-5,0-0,,1674000,,,44,,2,Ad,Spencer Johnson,Far,,,,,,,,,,-99.7664206,-456.3398294,Down the Line,Forehand,,,,,,,,,,-8.732431102,243.7774497,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,1.0,,,,,,Short
0-15,3-5,0-0,,1676000,1.0,1676000.0,44,,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-9.118640639,553.1119969,Down the Line,Backhand,,,,,,,,,,-128.2274989,-449.8751258,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,Spencer Johnson,,,,Deep
15-15,3-5,0-0,1.0,1732000,,,45,,1,Deuce,Spencer Johnson,Far,1.0,T,13.9660105,-174.4537566,,,,,,-19.90207787,434.0986767,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,T,
15-15,3-5,0-0,,1733000,,,45,,2,Deuce,Spencer Johnson,Far,,,,,,,,,,9.632808399,-503.881764,Crosscourt,Backhand,,,,,,,,,,-28.08279199,213.1655785,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,1.0,,,,,,,Short
15-15,3-5,0-0,,1734000,,,45,,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-60.15464239,515.3504648,Down the Line,Backhand,,,,,,,,,,-120.695724,-261.0337052,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,,,,,,,,Short
15-15,3-5,0-0,,1736000,1.0,1736000.0,45,,4,Ad,Spencer Johnson,Far,,,,,,,,,,-164.0298119,-532.2878007,Crosscourt,Backhand,,,,,,,,,,121.1922463,310.0849956,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,,,,Theo Papamalamis,,,,Short
15-30,3-5,0-0,1.0,1768000,,,46,,1,Ad,Spencer Johnson,Far,1.0,T,-46.83374344,-177.7008257,,,,,,29.27793635,406.1957841,,,1.0,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,T,
15-30,3-5,0-0,,1769000,,,46,,2,Ad,Spencer Johnson,Far,,,,,,,,,,-121.588178,-507.6356518,Down the Line,Backhand,,,,,,,,,,-45.65019685,300.6321632,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
15-30,3-5,0-0,,1770000,,,46,,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-46.51333115,489.9812828,Crosscourt,Forehand,,,,,,,,,,96.16093066,-269.6040354,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,1.0,,,,,,,Short
15-30,3-5,0-0,,1771000,1.0,1771000.0,46,,4,Deuce,Spencer Johnson,Far,,,,,,,,,,147.098715,-502.2020779,Down the Line,Forehand,,,,,,,,,,103.9994149,364.5790464,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,,,Theo Papamalamis,,,,Deep
15-40,3-5,0-0,1.0,1798000,,,47,1.0,1,Deuce,Spencer Johnson,Far,1.0,Body,70.17794729,-208.9512248,,,,,,-37.88677275,453.1169127,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,Body,
15-40,3-5,0-0,,1799000,,,47,1.0,2,Deuce,Spencer Johnson,Far,,,,,,,,,,109.5958169,-515.4830545,Crosscourt,Backhand,1.0,,,,,,,,,-2.062450787,307.0542651,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Theo Papamalamis,1.0,,,,,,,Short
15-40,3-5,0-0,,1801000,1.0,1801000.0,47,1.0,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-22.02090989,498.4339129,Down the Line,Backhand,,,,,,,,,,-46.58085083,5.379986877,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,,,,Theo Papamalamis,1,,,
0-0,0-0,0-1,1.0,2008000,1.0,2008000.0,48,,1,Ad,Theo Papamalamis,Far,1.0,T,-35.39493657,-10.99300087,,,,,1,13.85853018,448.8217192,,,,,,,,,,,,,,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,Theo Papamalamis,,1st Serve In,T,
15-0,0-0,0-1,1.0,2051000,,,49,,1,Deuce,Theo Papamalamis,Far,1.0,T,30.14030512,-177.9848371,,,,,,-43.83543307,438.0296697,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,1st Serve In,T,
15-0,0-0,0-1,,2052000,,,49,,2,Deuce,Theo Papamalamis,Far,,,,,,,,,,58.60034996,-502.1698491,Down the Line,Backhand,,,,,,,,,,126.5047517,357.928166,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,,,,,,,,Deep
15-0,0-0,0-1,,2053000,,,49,,3,Ad,Theo Papamalamis,Far,,,,,,,,,,132.3230042,509.2386319,Down the Line,Backhand,,,,,,,,,,153.3453576,-283.7246063,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
15-0,0-0,0-1,,2055000,1.0,2055000.0,49,,4,Deuce,Theo Papamalamis,Far,,,,,,,,,,147.9394193,-454.6809274,Crosscourt,Forehand,,,,,,,,,,-156.7984307,412.2099355,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,1.0,,,Spencer Johnson,,,,Deep
15-15,0-0,0-1,1.0,2085000,,,50,,1,Ad,Theo Papamalamis,Far,1.0,Wide,-147.0989064,-224.5575733,,,,,,15.60757327,477.6496008,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,1st Serve In,Wide,
15-15,0-0,0-1,,2085000,1.0,2085000.0,50,,2,Ad,Theo Papamalamis,Far,,,,,,,,,,-193.94153,-489.2451115,Down the Line,Backhand,,,,,,,,,,-100.6880796,-18.56645888,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,,1.0,,Theo Papamalamis,1,,,
30-15,0-0,0-1,1.0,2110000,1.0,2110000.0,51,,1,Deuce,Theo Papamalamis,Far,1.0,Wide,149.3354768,-161.5965387,,,,,1,-37.38052822,459.6299595,,,1.0,,,,,,,,,,,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Spencer Johnson,Theo Papamalamis,,,,Theo Papamalamis,,1st Serve In,Wide,
40-15,0-0,0-1,1.0,2135000,,,52,,1,Ad,Theo Papamalamis,Far,0.0,T,-9.584541776,-348.1275153,1.0,T,-48.30007655,-198.8716918,,33.19235564,446.9534449,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,2nd Serve In,T,
40-15,0-0,0-1,,2144000,1.0,2144000.0,52,,2,Ad,Theo Papamalamis,Far,,,,,,,,,,-76.05541339,-433.4336614,Crosscourt,Backhand,,,,,,,,,,111.4808563,523.5671205,,,,,1.0,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Spencer Johnson,1.0,,,Theo Papamalamis,1,,,Long
0-0,0-1,0-1,1.0,2223000,,,53,,1,Deuce,Spencer Johnson,Far,1.0,T,27.45000547,-146.8073545,,,,,,-33.40804353,441.0702373,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,T,
0-0,0-1,0-1,,2224000,,,53,,2,Deuce,Spencer Johnson,Far,,,,,,,,,,44.03083443,-487.0324639,Down the Line,Backhand,,,,,,,,,,40.42706693,158.9552712,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,1.0,,,,,,Short
0-0,0-1,0-1,,2225000,,,53,,3,Ad,Spencer Johnson,Far,,,,,,,,,,37.28965989,430.2453084,Crosscourt,Backhand,,,,,,,,,,-22.27686461,-452.11028,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,1.0,,,,,,,Deep
0-0,0-1,0-1,,2226000,,,53,,4,Ad,Spencer Johnson,Far,,,,,,,,,,-36.52516404,-510.4743876,Down the Line,Forehand,,,,,,,,,,-10.30907699,106.842897,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,,1.0,,,,,,Short
0-0,0-1,0-1,,2227000,,,53,,5,Deuce,Spencer Johnson,Far,,,,,,,,,,-10.30907699,153.1110291,Crosscourt,,,1.0,,,,,1,,,109.5359143,-288.7050634,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,,,Short
0-0,0-1,0-1,,2228000,1.0,2228000.0,53,,6,Deuce,Spencer Johnson,Far,,,,,,,,,,125.4627515,-443.1818351,Down the Line,Forehand,,,,,,,,,,140.6588911,336.5785488,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,,,Theo Papamalamis,,,,Short
15-0,0-1,0-1,1.0,2255000,,,54,,1,Ad,Spencer Johnson,Far,,,,,0.0,Wide,-164.9412894,-192.9371172,,20.29314851,404.1044346,,,1.0,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,,,,Theo Papamalamis,Spencer Johnson,,,,,,Double Fault,Wide,
15-0,0-1,0-1,,2256000,1.0,2256000.0,54,,2,Ad,Spencer Johnson,Far,,,,,,,,,,-195.7113189,-480.8571304,Down the Line,Backhand,,,,,,,,,,-79.3154965,151.6848863,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,,,,Theo Papamalamis,,,,Short
15-15,0-1,0-1,1.0,2288000,,,55,,1,Deuce,Spencer Johnson,Far,1.0,T,36.52156605,-194.0631343,,,,,,-41.82266514,473.8276958,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,T,
15-15,0-1,0-1,,2288000,,,55,,2,Deuce,Spencer Johnson,Far,,,,,,,,,,41.73868657,-483.365923,Crosscourt,Backhand,,,,,,,,,,-57.20854112,398.1706255,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,1.0,,,,,,,Deep
15-15,0-1,0-1,,2290000,,,55,,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-69.16630031,550.4774278,Down the Line,Backhand,,,,,,,,,,-92.15851378,-282.1558836,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,,,,,,,,Short
15-15,0-1,0-1,,2291000,,,55,,4,Ad,Spencer Johnson,Far,,,,,,,,,,-94.08263342,-500.6810477,Down the Line,Backhand,,,,,,,,,,-65.11320538,450.9285324,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Deep
15-15,0-1,0-1,,2292000,1.0,2292000.0,55,,5,Deuce,Spencer Johnson,Far,,,,,,,,,,-86.21590114,534.8797299,Down the Line,Forehand,,,,,,,,,,-159.2622867,-416.1756835,,1.0,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,,1.0,,Theo Papamalamis,1,,,
15-30,0-1,0-1,1.0,2325000,,,56,,1,Ad,Spencer Johnson,Far,1.0,Body,-99.88274278,-166.9299814,,,,,,29.86544182,477.7283738,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,Body,
15-30,0-1,0-1,,2325000,,,56,,2,Ad,Spencer Johnson,Far,,,,,,,,,,-184.5971347,-496.5372375,Down the Line,Backhand,,,,,,,,,,-70.96215551,226.3874945,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
15-30,0-1,0-1,,2327000,,,56,,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-70.96215551,272.6556266,Down the Line,,,1.0,,,,,,,,-78.14289698,-265.4451061,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,,,Short
15-30,0-1,0-1,,2328000,,,56,,4,Ad,Spencer Johnson,Far,,,,,,,,,,-65.45497594,-516.5363462,Crosscourt,Backhand,,,,,,,,,,20.62125437,234.6252789,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
15-30,0-1,0-1,,2329000,1.0,2329000.0,56,,5,Ad,Spencer Johnson,Far,,,,,,,,,,20.62125437,280.8933727,Down the Line,,,1.0,,,,,,,,9.008480971,-40.98219051,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,Spencer Johnson,,,,Short
30-30,0-1,0-1,1.0,2362000,,,57,,1,Deuce,Spencer Johnson,Far,1.0,Body,62.11902887,-164.7231518,,,,,,-38.19133858,465.3617071,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,Body,
30-30,0-1,0-1,,2363000,,,57,,2,Deuce,Spencer Johnson,Far,,,,,,,,,,109.3963583,-495.6962653,Crosscourt,Forehand,,,,,,,,,,-18.17554134,253.405818,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
30-30,0-1,0-1,,2364000,1.0,2364000.0,57,,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-18.17554134,299.6739501,Down the Line,,,1.0,,,,,,,,-107.3115923,-277.8613408,1.0,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,Spencer Johnson,,,,Short
40-30,0-1,0-1,1.0,2392000,,,58,,1,Ad,Spencer Johnson,Far,1.0,Wide,-133.3365267,-225.6027122,,,,,,22.70402996,442.3801728,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,1st Serve In,Wide,
40-30,0-1,0-1,,2393000,,,58,,2,Ad,Spencer Johnson,Far,,,,,,,,,,-195.5961833,-531.326717,Down the Line,Backhand,,,,,,,,,,-46.15487205,307.5442038,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
40-30,0-1,0-1,,2394000,1.0,2394000.0,58,,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-51.16740486,354.8738572,Down the Line,Forehand,,,,,,,,,,-63.43095472,5.683825459,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,1.0,,Theo Papamalamis,1,,,
40-40,0-1,0-1,1.0,2425000,,,59,1.0,1,Deuce,Spencer Johnson,Far,0.0,Body,53.17500547,-250.5246719,,,,,,-31.70604221,467.9722769,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Spencer Johnson,,,,,,Double Fault,,
40-40,0-1,0-1,,2425000,,,59,1.0,2,Deuce,Spencer Johnson,Far,,,,,,,,,,66.34034886,-529.228248,Crosscourt,Backhand,,,,,,,,,,-40.51345691,211.677313,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Theo Papamalamis,Theo Papamalamis,1.0,,,,,,,Short
40-40,0-1,0-1,,2427000,,,59,1.0,3,Deuce,Spencer Johnson,Far,,,,,,,,,,-63.27183946,390.2976542,Crosscourt,Forehand,,,,,,,,,,99.58311461,-266.7988681,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,1.0,,,,,,,Short
40-40,0-1,0-1,,2428000,,,59,1.0,4,Deuce,Spencer Johnson,Far,,,,,,,,,,124.2014272,-482.5096019,Crosscourt,Forehand,,,,,,,,,,-57.23158355,130.1490157,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Theo Papamalamis,,,,,,,,Short
40-40,0-1,0-1,,2429000,1.0,2429000.0,59,1.0,5,Deuce,Spencer Johnson,Far,,,,,,,,,,-57.23158355,176.4171861,Down the Line,Forehand,,,,,,,1,,,-73.9713364,-490.984509,,,,,1.0,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Theo Papamalamis,Spencer Johnson,,1.0,,Theo Papamalamis,1,,,Long
0-0,0-2,0-1,1.0,2471000,,,60,,1,Deuce,Theo Papamalamis,Near,0.0,T,13.04427493,109.9278653,1.0,Body,-103.6837872,162.5909996,,10.14238298,-418.8293909,,,,,,,,,,,,,,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,2nd Serve In,Body,
0-0,0-2,0-1,,2496000,,,60,,2,Deuce,Theo Papamalamis,Near,,,,,,,,,,-167.9394466,483.3400098,Down the Line,Forehand,,,,,,,,,,-111.8806923,-254.3611986,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Spencer Johnson,,1.0,,,,,,Short
0-0,0-2,0-1,,2497000,,,60,,3,Ad,Theo Papamalamis,Near,,,,,,,,,,-116.501963,-534.4185367,Down the Line,Backhand,,,,,,,,,,-18.61836177,244.386811,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,,1.0,,,Spencer Johnson,Theo Papamalamis,,,,,,,,Short
0-0,0-2,0-1,,2498000,,,60,,4,Ad,Theo Papamalamis,Near,,,,,,,,,,4.651815398,506.2192312,Down the Line,Backhand,,,,,,,,,,109.8683836,-346.9077209,,,,,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Spencer Johnson,,1.0,,,,,,Short
0-0,0-2,0-1,,2500000,1.0,2500000.0,60,,5,Deuce,Theo Papamalamis,Near,,,,,,,,,,114.600082,-307.8311242,Down the Line,Forehand,,,,,,,,,,115.6682633,-74.18036417,,,,1.0,,UCLA,1/25/25,Division 1,,,,,Texas A&M,Spencer Johnson,Theo Papamalamis,Left,Right,#1 Singles Dual-Match,,,1.0,,,,Spencer Johnson,Theo Papamalamis,,,,Spencer Johnson,1,,,
