pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,isInsideOut,isInsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
30-40,4-5,0-0,,2482199,,,56,,2,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,-120.0,-529.0,Crosscourt,Forehand,,,,,,,,,,35.0,282.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
30-40,4-5,0-0,,2483274,1.0,2484226.0,56,,3,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,78.0,508.0,Down the Line,Forehand,,,,,,,,,,102.0,29.0,,,,1.0,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,1,,Spencer Johnson,1,,,
40-40,4-5,0-0,1.0,2501050,,,57,1.0,1,Ad,Oscar Pinto Sansano,Far,1.0,T,-29.0,-219.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,1st Serve In,T,
40-40,4-5,0-0,,2516529,,,57,,2,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,-59.0,-508.0,Crosscourt,Backhand,,,,,,,,,,24.0,419.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,1,,,,0,,,Deep
40-40,4-5,0-0,,2517897,,,57,,3,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,54.0,530.0,Down the Line,Forehand,,,,,,,,,,123.0,-312.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,1,,,0,,,Short
40-40,4-5,0-0,,2519334,,,57,,4,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,152.0,-502.0,Crosscourt,Backhand,,,,,,,,,,-48.0,217.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-40,4-5,0-0,,2520567,,,57,,5,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,-101.0,504.0,Crosscourt,Forehand,,,,,,,,,,110.0,-210.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-40,4-5,0-0,,2521900,,,57,,6,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,158.0,-510.0,Down the Line,Backhand,,,,,,,,,,126.0,227.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-40,4-5,0-0,,2523512,,,57,,7,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,107.0,517.0,Crosscourt,Backhand,,,,,,,,,,-72.0,-285.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-40,4-5,0-0,,2525156,,,57,,8,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,-83.0,-499.0,Crosscourt,Forehand,,,,,,,,,,96.0,427.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-40,4-5,0-0,,2526784,,,57,,9,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,107.0,538.0,Crosscourt,Backhand,,,,,,,,,,-125.0,-344.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-40,4-5,0-0,,2527965,,,57,,10,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,-160.0,-518.0,Crosscourt,Forehand,,,,,,,,,,64.0,385.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-40,4-5,0-0,,2529506,,,57,,11,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,78.0,541.0,Down the Line,Backhand,,,,,,,,,,88.0,-202.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-40,4-5,0-0,,2530937,,,57,,12,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,91.0,-414.0,Crosscourt,Backhand,,,,,,,,,,-96.0,403.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-40,4-5,0-0,,2532452,,,57,,13,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,-131.0,541.0,Crosscourt,Forehand,,,,,,,,,,91.0,-346.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-40,4-5,0-0,,2533806,,,57,,14,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,123.0,-489.0,Crosscourt,Backhand,,,,,,,,,,-77.0,206.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-40,4-5,0-0,,2534849,,,57,,15,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,-101.0,498.0,Crosscourt,Forehand,,,,,,,,,,112.0,-234.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-40,4-5,0-0,,2536663,,,57,,16,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,200.0,-505.0,Down the Line,Backhand,,,,,,,,,,128.0,273.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Short
40-40,4-5,0-0,,2538369,,,57,,17,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,86.0,517.0,Crosscourt,Backhand,,,,,,,,,,-96.0,-400.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-40,4-5,0-0,,2539975,,,57,,18,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,-128.0,-542.0,Crosscourt,Forehand,,,,,,,,,,43.0,387.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-40,4-5,0-0,,2541163,,,57,,19,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,104.0,530.0,Crosscourt,Forehand,,,,,,,,,,-93.0,-282.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,1,,,,0,,,Short
40-40,4-5,0-0,,2542654,,,57,,20,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,-160.0,-547.0,Crosscourt,Forehand,,,,,,,,,,102.0,371.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-40,4-5,0-0,,2544438,,,57,,21,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,136.0,552.0,Crosscourt,Backhand,,,,,,,,,,-51.0,-298.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Short
40-40,4-5,0-0,,2545526,,,57,,22,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,-51.0,-507.0,Crosscourt,Forehand,,,,,,,,,,102.0,406.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,,,,0,,,Deep
40-40,4-5,0-0,,2546804,,,57,,23,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,139.0,506.0,Down the Line,Backhand,,,,,,,,,,43.0,-397.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,,0,,,Deep
40-40,4-5,0-0,,2548401,,,57,,24,Deuce,Oscar Pinto Sansano,Far,,,,,,,,,,59.0,-529.0,Down the Line,Forehand,,,,,,,,,,94.0,401.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Spencer Johnson,,1,,,0,,,Deep
40-40,4-5,0-0,,2549599,1.0,2550694.0,57,,25,Ad,Oscar Pinto Sansano,Far,,,,,,,,,,99.0,557.0,Crosscourt,Backhand,,,,,,,,,,-67.0,27.0,,,,1.0,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Spencer Johnson,Oscar Pinto Sansano,,,,Spencer Johnson,1,,,
0-0,5-5,0-0,1.0,2583444,,,58,,1,Deuce,Spencer Johnson,Near,0.0,Body,-81.0,-19.0,1.0,T,-22.0,224.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,2nd Serve In,T,
0-0,5-5,0-0,,2608858,,,58,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-73.0,527.0,Crosscourt,Backhand,,,,,,,,,,31.0,-190.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,1,,,,0,,,Short
0-0,5-5,0-0,,2610442,,,58,,3,Deuce,Spencer Johnson,Near,,,,,,,,,,114.0,-439.0,Down the Line,Forehand,,,,,,,,,,103.0,404.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,1,,,0,,,Deep
0-0,5-5,0-0,,2611660,,,58,,4,Ad,Spencer Johnson,Near,,,,,,,,,,140.0,524.0,Down the Line,Backhand,1.0,,,,,,,,,100.0,-289.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
0-0,5-5,0-0,,2613857,,,58,,5,Deuce,Spencer Johnson,Near,,,,,,,,,,111.0,-386.0,Crosscourt,Forehand,,,,,,,,,,-105.0,338.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,1,,,,0,,,Short
0-0,5-5,0-0,,2615219,,,58,,6,Deuce,Spencer Johnson,Near,,,,,,,,,,-158.0,542.0,Down the Line,Forehand,,,,,,,,,,-100.0,-359.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Deep
0-0,5-5,0-0,,2616680,,,58,,7,Ad,Spencer Johnson,Near,,,,,,,,,,-84.0,-482.0,Crosscourt,Forehand,,,,,,,,,,52.0,212.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Short
0-0,5-5,0-0,,2618119,,,58,,8,Ad,Spencer Johnson,Near,,,,,,,,,,92.0,494.0,Crosscourt,Backhand,1.0,,,,,,,,,-30.0,-273.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
0-0,5-5,0-0,,2619821,,,58,,9,Ad,Spencer Johnson,Near,,,,,,,,,,-38.0,-405.0,Down the Line,Forehand,,,,,,,,,,-97.0,407.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Deep
0-0,5-5,0-0,,2620880,,,58,,10,Deuce,Spencer Johnson,Near,,,,,,,,,,-145.0,532.0,Down the Line,Forehand,,,,,,,,,,-102.0,-372.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Deep
0-0,5-5,0-0,,2622375,,,58,,11,Ad,Spencer Johnson,Near,,,,,,,,,,-9.0,-498.0,Crosscourt,Forehand,,,,,,,,,,74.0,292.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Short
0-0,5-5,0-0,,2623566,,,58,,12,Ad,Spencer Johnson,Near,,,,,,,,,,119.0,526.0,Down the Line,Backhand,,,,,,,,,,92.0,-278.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
0-0,5-5,0-0,,2624868,,,58,,13,Deuce,Spencer Johnson,Near,,,,,,,,,,68.0,-490.0,Crosscourt,Backhand,,,,,,,,,,-102.0,316.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Short
0-0,5-5,0-0,,2626083,,,58,,14,Deuce,Spencer Johnson,Near,,,,,,,,,,-137.0,526.0,Crosscourt,Forehand,,,,,,,,,,84.0,-214.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
0-0,5-5,0-0,,2627544,,,58,,15,Deuce,Spencer Johnson,Near,,,,,,,,,,127.0,-474.0,Crosscourt,Backhand,,,,,,,,,,-84.0,343.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Short
0-0,5-5,0-0,,2628806,,,58,,16,Deuce,Spencer Johnson,Near,,,,,,,,,,-124.0,518.0,Down the Line,Forehand,,,,,,,,,,-89.0,-380.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Deep
0-0,5-5,0-0,,2630179,,,58,,17,Ad,Spencer Johnson,Near,,,,,,,,,,-113.0,-517.0,Crosscourt,Forehand,,,,,,,,,,90.0,359.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Deep
0-0,5-5,0-0,,2631648,,,58,,18,Ad,Spencer Johnson,Near,,,,,,,,,,98.0,518.0,Crosscourt,Backhand,,,,,,,,,,-102.0,-289.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
0-0,5-5,0-0,,2633032,1.0,2635218.0,58,,19,Ad,Spencer Johnson,Near,,,,,,,,,,-164.0,-509.0,Crosscourt,Forehand,,,,,,,,,,34.0,492.0,,,,,1.0,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,Oscar Pinto Sansano,1,,,Long
0-15,5-5,0-0,1.0,2638778,,,59,,1,Ad,Spencer Johnson,Near,1.0,T,31.0,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,1st Serve In,T,
0-15,5-5,0-0,,2659031,,,59,,2,Ad,Spencer Johnson,Near,,,,,,,,,,124.0,594.0,Crosscourt,Forehand,,,,,,,1.0,,,-100.0,-54.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,1,,,,0,,,Short
0-15,5-5,0-0,,2659909,,,59,,3,Ad,Spencer Johnson,Near,,,,,,,,,,-102.0,-49.0,Crosscourt,Forehand,,1.0,,,,,1.0,,,143.0,186.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Short
0-15,5-5,0-0,,2661924,,,59,,4,Ad,Spencer Johnson,Near,,,,,,,,,,183.0,217.0,Down the Line,Backhand,1.0,,,,,,,1.0,,124.0,-72.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
0-15,5-5,0-0,,2662593,1.0,2665068.0,59,,5,Deuce,Spencer Johnson,Near,,,,,,,,,,196.0,-108.0,Crosscourt,Backhand,,1.0,,,,,1.0,,,-134.0,379.0,1.0,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,Spencer Johnson,0,,,Deep
15-15,5-5,0-0,1.0,2677119,,,60,,1,Deuce,Spencer Johnson,Near,0.0,Wide,-126.0,-21.0,1.0,T,-30.0,211.0,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,2nd Serve In,T,
15-15,5-5,0-0,,2706987,,,60,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-52.0,524.0,Down the Line,Backhand,,,,,,,1.0,,,-49.0,-56.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,1,,,0,,,Short
15-15,5-5,0-0,,2707749,,,60,,3,Ad,Spencer Johnson,Near,,,,,,,,,,-62.0,-49.0,Down the Line,Forehand,,1.0,,,,,1.0,,,-97.0,269.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Short
15-15,5-5,0-0,,2709189,,,60,,4,Deuce,Spencer Johnson,Near,,,,,,,,,,-108.0,495.0,Crosscourt,Forehand,,,,,,,1.0,,,50.0,-51.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
15-15,5-5,0-0,,2709904,1.0,2711127.0,60,,5,Deuce,Spencer Johnson,Near,,,,,,,,,,63.0,-49.0,Down the Line,Backhand,,1.0,,,,,1.0,,,138.0,509.0,,,,,1.0,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,Oscar Pinto Sansano,1,,,Long
15-30,5-5,0-0,1.0,2722059,,,61,,1,Ad,Spencer Johnson,Near,1.0,T,34.0,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,1st Serve In,T,
15-30,5-5,0-0,,2742008,,,61,,2,Ad,Spencer Johnson,Near,,,,,,,,,,98.0,535.0,Down the Line,Forehand,,,,,,,,,,34.0,-222.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,1,,,0,,,Short
15-30,5-5,0-0,,2743432,,,61,,3,Deuce,Spencer Johnson,Near,,,,,,,,,,4.0,-372.0,Down the Line,Forehand,,,,,,,,,,74.0,427.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,1,,,0,,,Deep
15-30,5-5,0-0,,2744584,,,61,,4,Ad,Spencer Johnson,Near,,,,,,,,,,124.0,540.0,Down the Line,Backhand,,,,,,,,,,23.0,-182.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,,0,,,Short
15-30,5-5,0-0,,2746048,,,61,,5,Deuce,Spencer Johnson,Near,,,,,,,,,,39.0,-340.0,Down the Line,Forehand,,,,,,,,,,116.0,419.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,1,,,0,,,Deep
15-30,5-5,0-0,,2747259,1.0,2748971.0,61,,6,Ad,Spencer Johnson,Near,,,,,,,,,,114.0,532.0,Crosscourt,Backhand,,,,,,,1.0,,,-182.0,-384.0,,1.0,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,,,Spencer Johnson,1,,,
30-30,5-5,0-0,1.0,2767933,,,62,,1,Deuce,Spencer Johnson,Near,1.0,T,-20.0,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,1st Serve In,T,
30-30,5-5,0-0,,2780444,,,62,,2,Deuce,Spencer Johnson,Near,,,,,,,,,,-54.0,524.0,Down the Line,Backhand,,,,,,,,,,-68.0,-192.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Oscar Pinto Sansano,,1,,,0,,,Short
30-30,5-5,0-0,,2781967,,,62,,3,Ad,Spencer Johnson,Near,,,,,,,,,,-22.0,-353.0,Crosscourt,Forehand,,,,,,,,,,74.0,357.0,,,,,,UCLA,09/28/24,D1,ITA All-American Championships,,,,University of Georgia,Spencer Johnson,Oscar Pinto Sansano,Left,Right,Qualifying R1,Hard,,,Oscar Pinto Sansano,Spencer Johnson,,,,,0,,,Deep
