pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,isInsideOut,isInsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
0-0,0-0,0-0,1.0,14976,1.0,,1,,1,Deuce,Anne Lutkemeyer,Far,0.0,Body,67.0,4.0,0.0,Body,61.0,1.0,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,1,Catherine Gagnon,0,Double Fault,Body,
0-15,0-0,0-0,1.0,21747,,19587.0,2,,1,Ad,Anne Lutkemeyer,Far,0.0,Body,-72.0,2.0,1.0,Body,-75.0,-186.0,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,2nd Serve In,Body,
0-15,0-0,0-0,,44964,,,2,,2,Ad,Anne Lutkemeyer,Far,,,,,,,,,,-157.0,-473.0,Crosscourt,Forehand,,,,,,,,,,3.0,385.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,1,,,,0,,,Deep
0-15,0-0,0-0,,46636,,,2,,3,Ad,Anne Lutkemeyer,Far,,,,,,,,,,48.0,507.0,Crosscourt,Forehand,,,,,,,,,,-59.0,-318.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,1,,,,0,,,Short
0-15,0-0,0-0,,47618,,,2,,4,Ad,Anne Lutkemeyer,Far,,,,,,,,,,-115.0,-481.0,Down the Line,Backhand,,,,,,,,,,-5.0,375.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,,0,,,Deep
0-15,0-0,0-0,,49930,,,2,,5,Ad,Anne Lutkemeyer,Far,,,,,,,,,,11.0,379.0,Crosscourt,Forehand,,,,,,,,,,-56.0,-395.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,1,,,,0,,,Deep
0-15,0-0,0-0,,50493,,,2,,6,Ad,Anne Lutkemeyer,Far,,,,,,,,,,-43.0,-487.0,Down the Line,Backhand,,,,,,,,,,-109.0,156.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,,0,,,Short
0-15,0-0,0-0,,52185,1.0,,2,,7,Deuce,Anne Lutkemeyer,Far,,,,,,,,,,-88.0,166.0,Down the Line,Forehand,,,,,,,,,,-104.0,-358.0,1.0,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,Anne Lutkemeyer,0,,,Deep
15-15,0-0,0-0,1.0,54026,,54264.0,3,,1,Deuce,Anne Lutkemeyer,Far,1.0,Wide,117.0,-163.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,1st Serve In,Wide,
15-15,0-0,0-0,,81932,,,3,,2,Deuce,Anne Lutkemeyer,Far,,,,,,,,,,189.0,-476.0,Crosscourt,Forehand,,,,,,,,,,-29.0,412.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,,0,,,Deep
15-15,0-0,0-0,,83408,1.0,,3,,3,Deuce,Anne Lutkemeyer,Far,,,,,,,,,,-29.0,502.0,Down the Line,Forehand,,,,,,,,,,-83.0,2.0,,,,1.0,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,Catherine Gagnon,1,,,
15-30,0-0,0-0,1.0,86323,,85334.0,4,,1,Ad,Anne Lutkemeyer,Far,0.0,Body,-101.0,-1.0,1.0,T,-24.0,-178.0,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,2nd Serve In,T,
15-30,0-0,0-0,,115956,,,4,,2,Ad,Anne Lutkemeyer,Far,,,,,,,,,,-91.0,-481.0,Crosscourt,Forehand,,,,,,,,,,40.0,401.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,1,,,,0,,,Deep
15-30,0-0,0-0,,117507,,,4,,3,Ad,Anne Lutkemeyer,Far,,,,,,,,,,61.0,507.0,Crosscourt,Backhand,,,,,,,,,,-53.0,-331.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,,,Short
15-30,0-0,0-0,,119935,,,4,,4,Ad,Anne Lutkemeyer,Far,,,,,,,,,,-101.0,-516.0,Crosscourt,Forehand,,,,,,,,,,75.0,385.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,1,,,,0,,,Deep
15-30,0-0,0-0,,121417,,,4,,5,Ad,Anne Lutkemeyer,Far,,,,,,,,,,115.0,510.0,Down the Line,Backhand,,,,,,,,,,67.0,-350.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,,,
15-30,0-0,0-0,,122623,,,4,,6,Deuce,Anne Lutkemeyer,Far,,,,,,,,,,0.0,-516.0,Down the Line,Forehand,,,,,,,,,,-43.0,367.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,,0,,,Deep
15-30,0-0,0-0,,124165,,,4,,7,Deuce,Anne Lutkemeyer,Far,,,,,,,,,,-61.0,507.0,Down the Line,Forehand,,,,,,,,,,-109.0,-318.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,,,Short
15-30,0-0,0-0,,125758,,,4,,8,Ad,Anne Lutkemeyer,Far,,,,,,,,,,-160.0,-503.0,Crosscourt,Forehand,,,,,,,,,,125.0,428.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,1,,,,0,,,Deep
15-30,0-0,0-0,,128059,,,4,,9,Ad,Anne Lutkemeyer,Far,,,,,,,,,,162.0,488.0,Down the Line,Backhand,,,,,,,,,,138.0,-265.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,,,Short
15-30,0-0,0-0,,129373,,,4,,10,Deuce,Anne Lutkemeyer,Far,,,,,,,,,,146.0,-492.0,Crosscourt,Forehand,,,,,,,,,,-53.0,404.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,,0,,,Deep
15-30,0-0,0-0,,130771,,,4,,11,Deuce,Anne Lutkemeyer,Far,,,,,,,,,,-77.0,496.0,Down the Line,Forehand,,,,,,,,,,-88.0,-307.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,,,Short
15-30,0-0,0-0,,132691,1.0,,4,,12,Ad,Anne Lutkemeyer,Far,,,,,,,,,,-144.0,-516.0,Crosscourt,Backhand,,,,,,,,,,21.0,513.0,,,,,1.0,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,,,,Anne Lutkemeyer,1,,,Long
30-30,0-0,0-0,1.0,134759,1.0,134922.0,5,,1,Deuce,Anne Lutkemeyer,Far,0.0,Body,61.0,2.0,0.0,Body,77.0,-252.0,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,1,Catherine Gagnon,0,Double Fault,Body,
30-40,0-0,0-0,1.0,181495,,,6,,1,Ad,Anne Lutkemeyer,Far,1.0,T,-29.0,-166.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,,,,0,1st Serve In,T,
30-40,0-0,0-0,,195258,,,6,,2,Ad,Anne Lutkemeyer,Far,,,,,,,,,,-83.0,-495.0,Crosscourt,Forehand,,,,,,,,,,37.0,399.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Catherine Gagnon,1,,,,0,,,Deep
30-40,0-0,0-0,,197703,1.0,203494.0,6,,3,Ad,Anne Lutkemeyer,Far,,,,,,,,,,67.0,483.0,Down the Line,Forehand,,,,,,,,,,51.0,-475.0,,,,,1.0,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Catherine Gagnon,Anne Lutkemeyer,,1,,Catherine Gagnon,1,,,Long
0-0,0-1,0-0,1.0,230490,,,7,,1,Deuce,Catherine Gagnon,Far,0.0,Body,56.0,2.0,1.0,Wide,120.0,-164.0,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,2nd Serve In,Wide,
0-0,0-1,0-0,,295021,1.0,,7,,2,Deuce,Catherine Gagnon,Far,,,,,,,,,,115.0,-361.0,Down the Line,Forehand,,,,,,,,,,51.0,-1.0,,,,1.0,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,Catherine Gagnon,1,,,
0-15,0-1,0-0,1.0,296100,,297293.0,8,,1,Ad,Catherine Gagnon,Far,0.0,Body,-91.0,-262.0,1.0,T,-43.0,-148.0,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,2nd Serve In,T,
0-15,0-1,0-0,,331606,,,8,,2,Ad,Catherine Gagnon,Far,,,,,,,,,,-144.0,-343.0,Crosscourt,Forehand,,,,,,,,,,72.0,223.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,1,,,,0,,,Short
0-15,0-1,0-0,,332450,,,8,,3,Ad,Catherine Gagnon,Far,,,,,,,,,,51.0,496.0,Down the Line,Backhand,,,,,,,,,,101.0,-259.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
0-15,0-1,0-0,,334396,1.0,,8,,4,Deuce,Catherine Gagnon,Far,,,,,,,,,,72.0,-345.0,Down the Line,Forehand,,,,,,,,,,184.0,372.0,,1.0,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,Catherine Gagnon,1,,,
0-30,0-1,0-0,1.0,335514,,336446.0,9,,1,Deuce,Catherine Gagnon,Far,0.0,Body,88.0,2.0,1.0,Body,80.0,-116.0,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,2nd Serve In,Body,
0-30,0-1,0-0,,378122,,,9,,2,Deuce,Catherine Gagnon,Far,,,,,,,,,,107.0,-343.0,Down the Line,Forehand,,,,,,,,,,35.0,399.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
0-30,0-1,0-0,,378647,,,9,,3,Deuce,Catherine Gagnon,Far,,,,,,,,,,-5.0,478.0,Down the Line,Backhand,,,,,,,,,,-43.0,-323.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,1,,,0,,,Short
0-30,0-1,0-0,,381067,,,9,,4,Ad,Catherine Gagnon,Far,,,,,,,,,,-85.0,-505.0,Crosscourt,Forehand,,,,,,,,,,48.0,375.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,1,,,,0,,,Deep
0-30,0-1,0-0,,381921,,,9,,5,Ad,Catherine Gagnon,Far,,,,,,,,,,48.0,494.0,Crosscourt,Forehand,,,,,,,,,,-75.0,-225.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,1,,,,0,,,Short
0-30,0-1,0-0,,384089,,,9,,6,Ad,Catherine Gagnon,Far,,,,,,,,,,-132.0,-492.0,Down the Line,Backhand,,,,,,,,,,-23.0,431.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
0-30,0-1,0-0,,385394,,,9,,7,Ad,Catherine Gagnon,Far,,,,,,,,,,3.0,494.0,Down the Line,Forehand,,,,,,,,,,67.0,-299.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,1,,,0,,,Short
0-30,0-1,0-0,,387025,1.0,,9,,8,Deuce,Catherine Gagnon,Far,,,,,,,,,,51.0,-487.0,Down the Line,Forehand,,,,,,,,,,131.0,471.0,,,,,1.0,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,Catherine Gagnon,1,,,Long
15-30,0-1,0-0,1.0,392535,,389745.0,10,,1,Ad,Catherine Gagnon,Far,1.0,Body,-74.0,-147.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,1st Serve In,Body,
15-30,0-1,0-0,,411625,,,10,,2,Ad,Catherine Gagnon,Far,,,,,,,,,,-140.0,-415.0,Down the Line,Backhand,,,,,,,,,,-2.0,393.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
15-30,0-1,0-0,,413322,,,10,,3,Ad,Catherine Gagnon,Far,,,,,,,,,,6.0,496.0,Crosscourt,Forehand,,,,,,,,,,-58.0,-270.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,1,,,,0,,,Short
15-30,0-1,0-0,,414695,,,10,,4,Ad,Catherine Gagnon,Far,,,,,,,,,,-71.0,-495.0,Down the Line,Backhand,,,,,,,,,,-58.0,401.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
15-30,0-1,0-0,,416138,,,10,,5,Deuce,Catherine Gagnon,Far,,,,,,,,,,-63.0,496.0,Crosscourt,Forehand,,,,,,,,,,94.0,-379.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Deep
15-30,0-1,0-0,,416991,,,10,,6,Deuce,Catherine Gagnon,Far,,,,,,,,,,105.0,-492.0,Down the Line,Forehand,,,,,,,,,,78.0,388.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
15-30,0-1,0-0,,418808,,,10,,7,Ad,Catherine Gagnon,Far,,,,,,,,,,49.0,483.0,Crosscourt,Backhand,,,,,,,,,,-44.0,-299.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
15-30,0-1,0-0,,419976,,,10,,8,Ad,Catherine Gagnon,Far,,,,,,,,,,-71.0,-511.0,Down the Line,Backhand,,,,,,,,,,-58.0,399.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
15-30,0-1,0-0,,421752,,,10,,9,Deuce,Catherine Gagnon,Far,,,,,,,,,,-52.0,504.0,Crosscourt,Forehand,,,,,,,,,,65.0,-275.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
15-30,0-1,0-0,,422671,,,10,,10,Deuce,Catherine Gagnon,Far,,,,,,,,,,67.0,-511.0,Crosscourt,Forehand,,,,,,,,,,-68.0,401.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
15-30,0-1,0-0,,424481,,,10,,11,Deuce,Catherine Gagnon,Far,,,,,,,,,,-63.0,507.0,Down the Line,Forehand,,,,,,,,,,-60.0,-286.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
15-30,0-1,0-0,,425387,,,10,,12,Ad,Catherine Gagnon,Far,,,,,,,,,,-82.0,-492.0,Down the Line,Backhand,,,,,,,,,,-66.0,383.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
15-30,0-1,0-0,,427230,,,10,,13,Deuce,Catherine Gagnon,Far,,,,,,,,,,-71.0,486.0,Crosscourt,Forehand,,,,,,,,,,41.0,-262.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
15-30,0-1,0-0,,428423,,,10,,14,Deuce,Catherine Gagnon,Far,,,,,,,,,,38.0,-489.0,Crosscourt,Forehand,,,,,,,,,,-18.0,399.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
15-30,0-1,0-0,,430010,,,10,,15,Deuce,Catherine Gagnon,Far,,,,,,,,,,-44.0,491.0,Crosscourt,Forehand,,,,,,,,,,118.0,-299.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
15-30,0-1,0-0,,431258,1.0,,10,,16,Deuce,Catherine Gagnon,Far,,,,,,,,,,190.0,-487.0,Down the Line,Forehand,,,,,,,,,,179.0,2.0,,1.0,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,Catherine Gagnon,1,,,
15-40,0-1,0-0,1.0,432100,,433244.0,11,,1,Deuce,Catherine Gagnon,Far,1.0,Wide,126.0,-171.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,1st Serve In,Wide,
15-40,0-1,0-0,,467649,,,11,,2,Deuce,Catherine Gagnon,Far,,,,,,,,,,177.0,-404.0,Down the Line,Forehand,,,,,,,,,,41.0,385.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
15-40,0-1,0-0,,468758,,,11,,3,Ad,Catherine Gagnon,Far,,,,,,,,,,30.0,496.0,Crosscourt,Backhand,,,,,,,,,,-34.0,-259.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
15-40,0-1,0-0,,470730,,,11,,4,Ad,Catherine Gagnon,Far,,,,,,,,,,-63.0,-431.0,Crosscourt,Backhand,,,,,,,,,,94.0,172.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Short
15-40,0-1,0-0,,472325,,,11,,5,Ad,Catherine Gagnon,Far,,,,,,,,,,179.0,473.0,Down the Line,Backhand,1.0,,,,,,1.0,,,46.0,-163.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
15-40,0-1,0-0,,473436,,,11,,6,Deuce,Catherine Gagnon,Far,,,,,,,,,,67.0,-146.0,Crosscourt,Backhand,1.0,,,,,,,,,-60.0,188.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,1,,,,0,,,Short
15-40,0-1,0-0,,474618,1.0,,11,,7,Deuce,Catherine Gagnon,Far,,,,,,,,,,-60.0,491.0,Crosscourt,Forehand,,,,,,,1.0,,,57.0,-102.0,,,,1.0,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,Anne Lutkemeyer,1,,,Short
30-40,0-1,0-0,1.0,475321,,478273.0,12,,1,Ad,Catherine Gagnon,Far,1.0,Body,-85.0,-155.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,1st Serve In,Body,
30-40,0-1,0-0,,509679,,,12,,2,Ad,Catherine Gagnon,Far,,,,,,,,,,-128.0,-417.0,Crosscourt,Backhand,,,,,,,,,,69.0,396.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
30-40,0-1,0-0,,511129,,,12,,3,Ad,Catherine Gagnon,Far,,,,,,,,,,99.0,494.0,Crosscourt,Backhand,,,,,,,,,,-85.0,-377.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Deep
30-40,0-1,0-0,,512253,,,12,,4,Ad,Catherine Gagnon,Far,,,,,,,,,,-107.0,-521.0,Down the Line,Backhand,,,,,,,,,,-40.0,385.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
30-40,0-1,0-0,,513504,,,12,,5,Deuce,Catherine Gagnon,Far,,,,,,,,,,-19.0,504.0,Crosscourt,Forehand,,,,,,,,,,72.0,-225.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Catherine Gagnon,,,,,0,,,Short
30-40,0-1,0-0,,515509,,,12,,6,Deuce,Catherine Gagnon,Far,,,,,,,,,,104.0,-495.0,Crosscourt,Forehand,,,,,,,,,,-59.0,393.0,,,,,,UCLA,3/9/24,D1,,,,,Michigan State University,Anne Lutkemeyer,Catherine Gagnon,Right,Right,,Hard,,,Anne Lutkemeyer,Anne Lutkemeyer,,,,,0,,,Deep
